"siteyear","siteusite","UniqueSite","dataset","Site","Year","Site_Lat","Site_Long","Locality","Region","Management","FamBiomass_tkm2","Closure.age","Closure.size","Atoll","ReefHabitat","Depth","HardCoral","SampMethod","SampArea","TT_market_h","TT_pop_h","reserves","remote_10h","remote_20h","area_name","section","TPBiomass_tkm2","DepthCategory","coords","Prod_mgCm2d_finer","meanSize_cm","total_sp","Grav_tot","remote_20h_inhabited","scraping_potential","Larger","Contact_ID","siteyearusite","SST_dC","SSTanom_dC","mean_tonnes_km2_polygon1","mean_tonnes_km2_polygon2","mean_tonnes_km2_polygon3","mean_tonnes_km2_polygon4","mean_tonnes_km2_polygon5","mean_tonnes_km2_polygon6","mean_tonnes_reported_km2cell","mean_tonnes_km2cell","MGMT_type"
"N.W. Glovers Shallow (WP18) 479::2000","N.W. Glovers Shallow (WP18) 479::1986","1986","S","N.W. Glovers Shallow (WP18) 479",2000,16.9096333,-87.8006833,"Belize","C","Restricted",57.0674201002,NA,NA,1,"Crest",2.5,NA,"Standard belt transect",600,2.23333333333333,1.25,0,0,0,"Belize","status",0,"0-4m","16.9096333_-87.8006833",267.732166666667,18.3865979381443,30.1905410786355,74,NA,NA,"Belize","Provider 19","N.W. Glovers Shallow (WP18) 479::2000::1986",27.9097301165263,0.0380056699117025,NA,46.1388798381318,46.1388798381318,46.1388798381318,17.2461138515124,17.2461138515124,12.9251473468966,46.1388798381318,NA
"Navy Island 480::2000","Navy Island 480::1987","1987","S","Navy Island 480",2000,18.19115,-76.4569333,"Jamaica","C","Fished",15.997551463,NA,NA,0,"Crest",2.5,NA,"Standard belt transect",480,1.16666666666667,0.0166666666666667,0,0,0,"Jamaica","status",0,"0-4m","18.19115_-76.4569333",274.932,16.4090909090909,13.1450613938104,327,NA,NA,"Jamaica","Provider 19","Navy Island 480::2000::1987",28.457355817159,0.733852863311768,NA,NA,9.83909078716218,59.481092208598,29.0873731050226,29.0873731050226,4.94708956421645,9.83909078716218,NA
"Nearshore Coco Beach 38K::2008","Nearshore Coco Beach 38K::2327","2327","S","Nearshore Coco Beach 38K",2008,-22.08438649,43.22761214,"Madagascar","I","Fished",359.94817390165,NA,NA,0,"Slope",6,NA,"Standard belt transect",200,4.81666666666667,0.216666666666667,0,0,0,"Madagascar","status",0,"4-10m","-22.08438649_43.22761214",318.185916666667,18.25,150.611595115706,29,NA,187.7030954,"Madagascar","Provider 22","Nearshore Coco Beach 38K::2008::2327",26.1013876597087,0.402493794759115,NA,0.780159930821648,1660.46805801902,1660.46805801902,54.5513411178214,54.5513411178214,0.285208077062861,0.780159930821648,NA
"Nearshore Laguna Blue 38K::2008","Nearshore Laguna Blue 38K::2328","2328","S","Nearshore Laguna Blue 38K",2008,-22.10400137,43.23333724,"Madagascar","I","Fished",32.09824264655,NA,NA,0,"Flat",3,NA,"Standard belt transect",200,4.81666666666667,0.216666666666667,0,0,0,"Madagascar","status",0,"0-4m","-22.10400137_43.23333724",315.726333333333,15.9615384615385,13.1237901540171,29,NA,220.5164063,"Madagascar","Provider 22","Nearshore Laguna Blue 38K::2008::2328",26.1013876597087,0.402493794759115,NA,0.780159930821648,1660.46805801902,1660.46805801902,54.5513411178214,54.5513411178214,0.285208077062861,0.780159930821648,NA
"Nengo Nengo::2013","Nengo Nengo::9455","9455","S","Nengo Nengo",2013,-18.75075,-141.855983,"French Polynesia","P","Fished",83.5846644113,NA,NA,1,"Slope",10,17.9825,"Distance sampling",500,38.0416666666667,0.0833333333333333,0,0,0,"French Polynesia","status",0.634215847637363,">10m","-18.75075_-141.855983",152.8815,17.0888888888889,69.3959127694492,0,0,210.703575,"French Polynesia","Provider 18","Nengo Nengo::2013::9455",26.7578090031942,0.281201362609863,NA,NA,NA,NA,18.3449002567826,18.3449002567826,7.74847434224068,18.3449002567826,NA
"Nengo Nengo::2013","Nengo Nengo::9456","9456","S","Nengo Nengo",2013,-18.7374,-141.86805,"French Polynesia","P","Fished",156.2098638898,NA,NA,1,"Slope",9.8,32.191,"Distance sampling",500,38.0416666666667,0.0833333333333333,0,0,0,"French Polynesia","status",1.58646031905263,"4-10m","-18.7374_-141.86805",154.0015,19.8818181818182,65.8889201416702,0,0,166.4137403,"French Polynesia","Provider 18","Nengo Nengo::2013::9456",26.7578090031942,0.281201362609863,NA,NA,NA,NA,18.3449002567826,18.3449002567826,7.74847434224068,18.3449002567826,NA
"Nengo Nengo::2013","Nengo Nengo::9457","9457","S","Nengo Nengo",2013,-18.7196,-141.8715,"French Polynesia","P","Fished",109.3377584796,NA,NA,1,"Slope",7.6,30.8271,"Distance sampling",500,37.9833333333333,0.0666666666666667,0,0,0,"French Polynesia","status",3.46997037994898,"4-10m","-18.7196_-141.8715",156.1085,18.6304347826087,64.3257856919106,0,0,223.3854888,"French Polynesia","Provider 18","Nengo Nengo::2013::9457",26.7578090031942,0.281201362609863,NA,NA,NA,NA,18.3449002567826,18.3449002567826,7.74847434224068,18.3449002567826,NA
"Nengo Nengo::2013","Nengo Nengo::9458","9458","S","Nengo Nengo",2013,-18.705767,-141.838117,"French Polynesia","P","Fished",161.752695225,NA,NA,1,"Slope",10,36,"Distance sampling",500,37.9833333333333,0.0666666666666667,0,0,0,"French Polynesia","status",3.98503186983607,">10m","-18.705767_-141.838117",154.43375,19.25,83.6335743137448,0,0,208.8528352,"French Polynesia","Provider 18","Nengo Nengo::2013::9458",26.7578090031942,0.281201362609863,NA,NA,NA,NA,18.3449002567826,18.3449002567826,7.74847434224068,18.3449002567826,NA
"Nestor 481::2000","Nestor 481::1988","1988","S","Nestor 481",2000,18.6623667,-87.2342,"Mexico","C","Restricted",58.736786235,NA,NA,1,"Crest",1.8,NA,"Standard belt transect",600,6.825,2.74166666666667,0,0,0,"Mexico","status",0.0888104910285714,"0-4m","18.6623667_-87.2342",296.83225,21.1857142857143,19.36378858847,13.5,NA,NA,"Mexico","Provider 19","Nestor 481::2000::1988",27.9097301165263,0.0380056699117025,NA,0.215359389579692,0.215359389579692,2.57533138254221,17.2461138515124,17.2461138515124,0.139131903606229,0.215359389579692,NA
"New Georgia Haipe 32::2004","New Georgia Haipe 32::2217","2217","S","New Georgia Haipe 32",2004,-8.45655966,157.269279,"Solomon Islands","P","Fished",440.48027797296,NA,NA,0,"Slope",10,NA,"Standard belt transect",1250,15.0833333333333,0.0666666666666667,0,0,0,"Solomon Isl.","status",0.464956946397661,">10m","-8.45655966_157.269279",308.009,16.6117647058824,147.646851436838,6,NA,72.1231285,"Solomon Islands","Provider 20","New Georgia Haipe 32::2004::2217",29.3327927589417,0.5933518409729,NA,0.00196128001661733,0.273674960736988,0.273674960736988,0,0,0,0.00196128001661733,NA
"New Georgia Landaro 34::2004","New Georgia Landaro 34::2218","2218","S","New Georgia Landaro 34",2004,-8.409832554,157.9176176,"Solomon Islands","P","Fished",116.8692384828,NA,NA,0,"Slope",10,NA,"Standard belt transect",1250,11.8055555555556,0.0944444444444445,0,0,0,"Solomon Isl.","status",0.00292017370687831,">10m","-8.409832554_157.9176176",281.7355,16.3333333333333,267.555928541821,22.3333333333333,NA,422.8898274,"Solomon Islands","Provider 20","New Georgia Landaro 34::2004::2218",29.4180749257406,0.554959138234456,NA,5.27457048508794,0.273674960736988,0.273674960736988,0,0,1.97348444375668,5.27457048508794,NA
"New Georgia Lumalihe 35::2004","New Georgia Lumalihe 35::2219","2219","S","New Georgia Lumalihe 35",2004,-8.468241437,158.057799,"Solomon Islands","P","Fished",285.02487351872,NA,NA,0,"Slope",10,NA,"Standard belt transect",1250,11.2916666666667,0.191666666666667,0,0,0,"Solomon Isl.","status",0.0522585482503704,">10m","-8.468241437_158.057799",286.59425,15.1363636363636,135.223882329884,9,NA,113.5481673,"Solomon Islands","Provider 20","New Georgia Lumalihe 35::2004::2219",29.4180749257406,0.554959138234456,NA,5.27457048508794,0.273674960736988,0.273674960736988,0,0,1.97348444375668,5.27457048508794,NA
"New Georgia Mbili 37::2004","New Georgia Mbili 37::2220","2220","S","New Georgia Mbili 37",2004,-8.701876968,158.1921394,"Solomon Islands","P","Fished",348.0480795632,NA,NA,0,"Slope",10,NA,"Standard belt transect",1250,9.675,0.1,0,0,0,"Solomon Isl.","status",0.419190154362832,">10m","-8.701876968_158.1921394",303.281833333333,16.5855855855856,108.217877894081,5.5,NA,367.818928,"Solomon Islands","Provider 20","New Georgia Mbili 37::2004::2220",29.4180749257406,0.554959138234456,NA,NA,5.27457048508794,0.273674960736988,0,0,1.97348444375668,5.27457048508794,NA
"New Georgia Munda 31::2004","New Georgia Munda 31::2221","2221","S","New Georgia Munda 31",2004,-8.328060118,157.2342337,"Solomon Islands","P","Fished",85.30244938852,NA,NA,0,"Slope",10,NA,"Standard belt transect",1250,14.75,0.0611111111111112,0,0,0,"Solomon Isl.","status",0.54098488876789,">10m","-8.328060118_157.2342337",292.408333333333,14.4418604651163,82.9482921466158,20.3333333333333,NA,347.4873971,"Solomon Islands","Provider 20","New Georgia Munda 31::2004::2221",29.3327927589417,0.5933518409729,NA,NA,0.273674960736988,0.273674960736988,0,0,0.120626769230769,0.273674960736988,NA
"New Georgia Taotelave 36::2004","New Georgia Taotelave 36::2222","2222","S","New Georgia Taotelave 36",2004,-8.643468086,158.1892189,"Solomon Islands","P","Fished",188.6534676174,NA,NA,0,"Slope",10,NA,"Standard belt transect",1250,9.81666666666667,0.0833333333333333,0,0,0,"Solomon Isl.","status",0.274968270439744,">10m","-8.643468086_158.1892189",299.5355,17.3267973856209,76.6602261003021,6,NA,459.1394948,"Solomon Islands","Provider 20","New Georgia Taotelave 36::2004::2222",29.4180749257406,0.554959138234456,NA,NA,5.27457048508794,0.273674960736988,0,0,1.97348444375668,5.27457048508794,NA
"New Georgia Veru 33::2004","New Georgia Veru 33::2223","2223","S","New Georgia Veru 33",2004,-8.649308974,157.7920385,"Solomon Islands","P","Fished",316.92198582668,NA,NA,0,"Slope",10,NA,"Standard belt transect",1250,11.7833333333333,0.116666666666667,0,0,0,"Solomon Isl.","status",0,">10m","-8.649308974_157.7920385",304.082,17.4246575342466,145.126836659365,19.5,NA,678.4251997,"Solomon Islands","Provider 20","New Georgia Veru 33::2004::2223",29.3327927589417,0.5933518409729,NA,0.273674960736988,0.273674960736988,0.273674960736988,0,0,0.120626769230769,0.273674960736988,NA
"NII-001::2005","NII-001::8357","8357","S","NII-001",2005,21.952,-160.0624,"Hawaii","P","Fished",134.991813225567,NA,NA,0,"Slope",11,NA,"Standard belt transect",600,9.26666666666667,0.266666666666667,0,0,0,"Hawaii","status",0,">10m","21.952_-160.0624",253.456083333333,22.8895146016219,82.3145573827567,6,NA,12.07346993,"Hawaii","Provider 2","NII-001::2005::8357",25.5933814048767,-0.156029542287191,NA,NA,NA,197.719045047641,197.719045047641,197.719045047641,177.506198098389,197.719045047641,NA
"NII-004::2008","NII-004::8363","8363","S","NII-004",2008,21.990383,-160.124833,"Hawaii","P","Fished",33.5018691720667,NA,NA,0,"Slope",13,42.975,"Standard belt transect",600,9.66666666666667,0.283333333333333,0,0,0,"Hawaii","status",0.05895911456,">10m","21.990383_-160.124833",255.480166666667,21.5256970946984,37.0709193340992,5,NA,10.01710318,"Hawaii","Provider 2","NII-004::2008::8363",25.5933814048767,-0.156029542287191,NA,NA,NA,197.719045047641,197.719045047641,197.719045047641,177.506198098389,197.719045047641,NA
"NII-007::2008","NII-007::8370","8370","S","NII-007",2008,22.0068,-160.079,"Hawaii","P","Fished",68.6238631022667,NA,NA,0,"Slope",11.66666667,39.12820513,"Standard belt transect",600,9.46666666666667,0.275,0,0,0,"Hawaii","status",0,">10m","22.0068_-160.079",256.482083333333,27.5056144578288,30.8532717348665,5.5,NA,31.23221465,"Hawaii","Provider 2","NII-007::2008::8370",25.5933814048767,-0.156029542287191,NA,NA,NA,197.719045047641,197.719045047641,197.719045047641,177.506198098389,197.719045047641,NA
"NII-009::2008","NII-009::8373","8373","S","NII-009",2008,21.9458,-160.1633,"Hawaii","P","Fished",112.940557398833,NA,NA,0,"Slope",14.33333333,37.10174419,"Standard belt transect",600,9.66666666666667,0.283333333333333,0,0,0,"Hawaii","status",0.247605818744186,">10m","21.9458_-160.1633",253.456083333333,26.8252947292608,31.6896331935928,5,NA,68.9888195,"Hawaii","Provider 2","NII-009::2008::8373",25.5933814048767,-0.156029542287191,NA,NA,NA,197.719045047641,197.719045047641,197.719045047641,177.506198098389,197.719045047641,NA
"NII-050::2008","NII-050::8374","8374","S","NII-050",2008,22.004333,-160.11505,"Hawaii","P","Fished",49.01908610035,NA,NA,0,"Slope",23,32.72222222,"Standard belt transect",400,9.46666666666667,0.275,0,0,0,"Hawaii","status",0,">10m","22.004333_-160.11505",256.482083333333,23.4692301845501,24.3513503989751,5.5,NA,40.61503271,"Hawaii","Provider 2","NII-050::2008::8374",25.5933814048767,-0.156029542287191,NA,NA,NA,197.719045047641,197.719045047641,197.719045047641,177.506198098389,197.719045047641,NA
"NII-051::2008","NII-051::8375","8375","S","NII-051",2008,21.93635,-160.164967,"Hawaii","P","Fished",47.40957186345,NA,NA,0,"Slope",3,33.96296296,"Standard belt transect",400,9.66666666666667,0.283333333333333,0,0,0,"Hawaii","status",0,"0-4m","21.93635_-160.164967",253.456083333333,21.2669632922846,33.2601286613444,5,NA,39.56766353,"Hawaii","Provider 2","NII-051::2008::8375",25.5933814048767,-0.156029542287191,NA,NA,NA,197.719045047641,197.719045047641,197.719045047641,177.506198098389,197.719045047641,NA
"NII-054::2008","NII-054::8378","8378","S","NII-054",2008,22,-160.057617,"Hawaii","P","Fished",88.17575190415,NA,NA,0,"Slope",25,42.69642857,"Standard belt transect",400,9.46666666666667,0.275,0,0,0,"Hawaii","status",0,">10m","22_-160.057617",255.480166666667,23.280526651046,41.2564587221337,5.5,NA,54.077034,"Hawaii","Provider 2","NII-054::2008::8378",25.5933814048767,-0.156029542287191,NA,NA,NA,197.719045047641,197.719045047641,197.719045047641,177.506198098389,197.719045047641,NA
"NII-055::2008","NII-055::8379","8379","S","NII-055",2008,22.0067,-160.0926,"Hawaii","P","Fished",8.89171865615,NA,NA,0,"Slope",3,18.57692308,"Standard belt transect",400,9.46666666666667,0.275,0,0,0,"Hawaii","status",0,"0-4m","22.0067_-160.0926",256.482083333333,17.3150554474347,9.10678387126899,5.5,NA,0,"Hawaii","Provider 2","NII-055::2008::8379",25.5933814048767,-0.156029542287191,NA,NA,NA,197.719045047641,197.719045047641,197.719045047641,177.506198098389,197.719045047641,NA
"Nilandhoo::2013","Nilandhoo::5557","5557","S","Nilandhoo",2013,0.63665,73.45341667,"Maldives","I","Restricted",50.037371655175,NA,NA,1,"Slope",8,53.75,"Standard belt transect",1000,22.4166666666667,0.25,0,0,0,"Maldives","status",0.0195056339104567,"4-10m","0.63665_73.45341667",337.833833333333,16.7383720930233,70.956437994824,11,0,358.2419072,"Maldives","Provider 1","Nilandhoo::2013::5557",29.3553018569946,0.406812349955241,NA,1.53381915699062,1.53381915699062,1.53381915699062,1.53381915699062,1.53381915699062,0.88436461015625,1.53381915699062,NA
"Noronqui de Abajo (NOR) 482::1999","Noronqui de Abajo (NOR) 482::1989","1989","S","Noronqui de Abajo (NOR) 482",1999,11.9300833,-66.7438167,"Venezuela","C","Restricted",268.4560778238,NA,NA,0,"Flat",1.6,NA,"Standard belt transect",600,8.86666666666667,7.48333333333333,0,0,0,"Venezuela","status",0,"0-4m","11.9300833_-66.7438167",370.28075,22.5441176470588,21.1164246809409,35,NA,NA,"Venezuela","Provider 19","Noronqui de Abajo (NOR) 482::1999::1989",28.3483287493388,1.13596979777018,NA,113.830112360716,113.830112360716,3.06464528495811,3.06464528495811,3.06464528495811,101.994888965863,113.830112360716,NA
"North Boo Kecil::2009","North Boo Kecil::333","333","S","North Boo Kecil",2009,-1.167516667,129.4544833,"Indonesia","P","Restricted",35.8464675463,NA,NA,0,"Slope",8,NA,"Standard belt transect",750,16.4277777777778,0.255555555555555,0,0,0,"Indonesia","status",0.355218285545723,"4-10m","-1.167516667_129.4544833",353.764666666667,16.8518518518519,150.049812952409,3.33333333333333,NA,400.5659906,"Indonesia","Provider 4","North Boo Kecil::2009::333",29.4224011103312,0.666321754455566,NA,87.1090286341483,87.1090286341483,16.6916623345428,25.0106580805196,0.215359389579692,77.909113301591,87.1090286341483,NA
"Nosy Ambaritelo::2007","Nosy Ambaritelo::9100","9100","S","Nosy Ambaritelo",2007,-13.43,48.36,"Madagascar","I","Fished",1.8446875,NA,NA,0,"Lagoon_Back reef",2,NA,"Standard belt transect",500,4.76666666666667,0.183333333333333,0,0,0,"Madagascar","status",NA,"0-4m","-13.43_48.36",343.918333333333,NA,NA,78,NA,NA,"Madagascar","Provider 17","Nosy Ambaritelo::2007::9100",28.2452774047852,0.563256581624349,NA,13.5115269353505,13.5115269353505,13.5115269353505,0,0,3.21402952535714,13.5115269353505,NA
"Nosy Fasy 38K::2008","Nosy Fasy 38K::2329","2329","S","Nosy Fasy 38K",2008,-22.066975,43.18167,"Madagascar","I","Fished",1923.19137392147,NA,NA,0,"Slope",8,NA,"Standard belt transect",300,4.69166666666667,0.466666666666667,0,0,0,"Madagascar","status",0,"4-10m","-22.066975_43.18167",318.312583333333,17.5,28.8760267479321,28.5,NA,0,"Madagascar","Provider 22","Nosy Fasy 38K::2008::2329",26.1013876597087,0.402493794759115,NA,0.780159930821648,1660.46805801902,1660.46805801902,54.5513411178214,302.702917104492,0.285208077062861,0.780159930821648,NA
"Nosy Fisaka::2011","Nosy Fisaka::9101","9101","S","Nosy Fisaka",2011,-12.82523333,48.59163333,"Madagascar","I","Fished",51.247,NA,NA,0,"Flat",2,NA,"Standard belt transect",500,3.74166666666667,0.808333333333333,0,0,0,"Madagascar","status",NA,"0-4m","-12.82523333_48.59163333",277.730416666667,NA,NA,19.5,NA,NA,"Madagascar","Provider 17","Nosy Fisaka::2011::9101",28.1139295895894,0.542983373006185,NA,0,0,13.8974521713214,0,0,0,0,NA
"Nosy Pasy::2009","Nosy Pasy::9104","9104","S","Nosy Pasy",2009,-18.59,43.97,"Madagascar","I","Fished",57.366,NA,NA,0,"Flat",2,NA,"Standard belt transect",500,10.4333333333333,0.95,0,0,0,"Madagascar","status",NA,"0-4m","-18.59_43.97",524.89825,NA,NA,27,NA,NA,"Madagascar","Provider 17","Nosy Pasy::2009::9104",27.5460206667582,0.492612679799398,NA,11.4128378441636,40.2489496291316,40.2489496291316,302.702917104492,302.702917104492,5.55096040838504,11.4128378441636,NA
"NSAND 38K::2008","NSAND 38K::2330","2330","S","NSAND 38K",2008,-22.072775,43.226196,"Madagascar","I","Fished",23.5784392652,NA,NA,0,"Slope",6,NA,"Standard belt transect",200,4.88333333333333,0.241666666666667,0,0,0,"Madagascar","status",0,"4-10m","-22.072775_43.226196",319.701666666667,16.7857142857143,16.3323938380616,46,NA,0,"Madagascar","Provider 22","NSAND 38K::2008::2330",26.1013876597087,0.402493794759115,NA,0.780159930821648,1660.46805801902,1660.46805801902,54.5513411178214,302.702917104492,0.285208077062861,0.780159930821648,NA
"NSHM 38K::2008","NSHM 38K::2331","2331","S","NSHM 38K",2008,-22.075108,43.22636,"Madagascar","I","Fished",46.38034319625,NA,NA,0,"Slope",9,NA,"Standard belt transect",200,4.88333333333333,0.241666666666667,0,0,0,"Madagascar","status",0,"4-10m","-22.075108_43.22636",319.701666666667,20.8653846153846,240.540554412085,46,NA,77.00382756,"Madagascar","Provider 22","NSHM 38K::2008::2331",26.1013876597087,0.402493794759115,NA,0.780159930821648,1660.46805801902,1660.46805801902,54.5513411178214,54.5513411178214,0.285208077062861,0.780159930821648,NA
"NW Glovers 29::2004","NW Glovers 29::2943","2943","S","NW Glovers 29",2004,16.870946,-87.82549,"Belize","C","Restricted",126.76270826724,NA,NA,1,"Slope",5,NA,"Standard belt transect",1250,2.35,1.36666666666667,0,0,0,"Belize","status",0.0149154809426829,"4-10m","16.870946_-87.82549",267.732166666667,23.4375,52.6312384296268,75,NA,301.1110341,"Belize","Provider 25","NW Glovers 29::2004::2943",27.9097301165263,0.0380056699117025,NA,NA,46.1388798381318,46.1388798381318,17.2461138515124,17.2461138515124,12.9251473468966,46.1388798381318,NA
"Nyali::2007","Nyali::9106","9106","S","Nyali",2007,-4.672166667,39.44666667,"Kenya","I","Fished",2.14,NA,NA,0,"Lagoon_Back reef",2,NA,"Standard belt transect",500,1.75,0.283333333333333,0,0,0,"Kenya","status",NA,"0-4m","-4.672166667_39.44666667",836.823333333333,NA,NA,300,NA,NA,"Kenya","Provider 17","Nyali::2007::9106",28.0121974945068,0.449077606201172,NA,8.71739860515158,15.7653388809174,15.7653388809174,9.20294806412966,9.20294806412966,8.51803241369682,8.71739860515158,NA
"Nyamuk::2009","Nyamuk::341","341","S","Nyamuk",2009,-5.82071,110.206447,"Indonesia","P","Restricted",10.67009607495,NA,NA,0,"Slope",3,NA,"Standard belt transect",1000,6.55,0.633333333333333,0,0,0,"Indonesia","status",0,"0-4m","-5.82071_110.206447",885.296416666667,16.359649122807,35.0702612034666,300,NA,170.8699904,"Indonesia","Provider 4","Nyamuk::2009::341",29.120655854543,0.906244119008382,NA,60.7653432922077,60.7653432922077,60.7653432922077,5.0014221864247,55.3770505791089,38.5573117364256,60.7653432922077,NA
"OAH-001::2005","OAH-001::8385","8385","S","OAH-001",2005,21.3118,-158.1273,"Hawaii","P","Fished",6.33959444736667,NA,NA,0,"Slope",15,NA,"Standard belt transect",600,0.716666666666667,0.105555555555555,0,0,0,"Hawaii","status",0,">10m","21.3118_-158.1273",252.613833333333,16.4566628484154,14.596569478629,1041.66666666667,NA,8.963731542,"Hawaii","Provider 2","OAH-001::2005::8385",25.5933814048767,-0.156029542287191,NA,NA,5.62290367051993,5.62290367051993,197.719045047641,197.719045047641,5.05275330893402,5.62290367051993,NA
"OAH-002::2008","OAH-002::8388","8388","S","OAH-002",2008,21.5614,-158.2616,"Hawaii","P","Fished",31.368129015,NA,NA,0,"Slope",8.666666667,17.40566038,"Standard belt transect",600,1.26666666666667,0.0166666666666667,0,0,0,"Hawaii","status",0,"4-10m","21.5614_-158.2616",253.386916666667,19.1297185311132,28.757514807109,183,NA,45.30954292,"Hawaii","Provider 2","OAH-002::2008::8388",25.5933814048767,-0.156029542287191,NA,NA,5.62290367051993,5.62290367051993,197.719045047641,197.719045047641,5.05275330893402,5.62290367051993,NA
